Ano;TipoCrimeN1;TipoCrimeN2;TipoCrimeN3;EscalaoEtario;NumeroIntervenientes
2022;(CP) Contra o património;Contra a propriedade;Roubo motorista transporte público;16 a 24 anos;..
2022;(CP) Contra o património;Contra a propriedade;Roubo motorista transporte público;25 e mais anos;..
2022;(CP) Contra o património;Contra a propriedade;Roubo transp. valores;Até 24 anos;..
2022;(CP) Contra o património;Contra a propriedade;Roubo transp. valores;Menos de 16 anos;..
2022;(CP) Contra o património;Contra a propriedade;Roubo transp. valores;16 a 24 anos;..
2022;(CP) Contra o património;Contra a propriedade;Roubo transp. valores;25 e mais anos;5
2022;(CP) Contra o património;Contra a propriedade;Outros roubos;Até 24 anos;..
2022;(CP) Contra o património;Contra a propriedade;Outros roubos;Menos de 16 anos;11
2022;(CP) Contra o património;Contra a propriedade;Outros roubos;16 a 24 anos;30
2022;(CP) Contra o património;Contra a propriedade;Outros roubos;25 e mais anos;51
2022;(CP) Contra o património;Contra a propriedade;Dano contra património cultural;Até 24 anos;..
2022;(CP) Contra o património;Contra a propriedade;Dano contra património cultural;Menos de 16 anos;26
2022;(CP) Contra o património;Contra a propriedade;Dano contra património cultural;16 a 24 anos;44
2022;(CP) Contra o património;Contra a propriedade;Dano contra património cultural;25 e mais anos;28
2022;(CP) Contra o património;Contra a propriedade;Outro dano;Até 24 anos;..
2022;(CP) Contra o património;Contra a propriedade;Outro dano;Menos de 16 anos;93
2022;(CP) Contra o património;Contra a propriedade;Outro dano;16 a 24 anos;517
2022;(CP) Contra o património;Contra a propriedade;Outro dano;25 e mais anos;2922
2022;(CP) Contra o património;Contra a propriedade;Abuso de confiança;Até 24 anos;..
2022;(CP) Contra o património;Contra a propriedade;Abuso de confiança;Menos de 16 anos;4
2022;(CP) Contra o património;Contra a propriedade;Abuso de confiança;16 a 24 anos;191
2022;(CP) Contra o património;Contra a propriedade;Abuso de confiança;25 e mais anos;1885
2022;(CP) Contra o património;Contra a propriedade;Outros contra a propriedade;Até 24 anos;..
2022;(CP) Contra o património;Contra a propriedade;Outros contra a propriedade;Menos de 16 anos;3
2022;(CP) Contra o património;Contra a propriedade;Outros contra a propriedade;16 a 24 anos;51
2022;(CP) Contra o património;Contra a propriedade;Outros contra a propriedade;25 e mais anos;392
2022;(CP) Contra o património;Contra o património em geral;Burla com fraude bancária;Até 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla com fraude bancária;Menos de 16 anos;5
2022;(CP) Contra o património;Contra o património em geral;Burla com fraude bancária;16 a 24 anos;17
2022;(CP) Contra o património;Contra o património em geral;Burla com fraude bancária;25 e mais anos;68
2022;(CP) Contra o património;Contra o património em geral;Burla relativa a seguros;Até 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla relativa a seguros;Menos de 16 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla relativa a seguros;16 a 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla relativa a seguros;25 e mais anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla obtenção alimentos/bebidas/serviços;Até 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla obtenção alimentos/bebidas/serviços;Menos de 16 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla obtenção alimentos/bebidas/serviços;16 a 24 anos;30
2022;(CP) Contra o património;Contra o património em geral;Burla obtenção alimentos/bebidas/serviços;25 e mais anos;244
2022;(CP) Contra o património;Contra o património em geral;Burla informática/comunicações;Até 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla informática/comunicações;Menos de 16 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla informática/comunicações;16 a 24 anos;161
2022;(CP) Contra o património;Contra o património em geral;Burla informática/comunicações;25 e mais anos;338
2022;(CP) Contra o património;Contra o património em geral;Burla rel. trabalho/emprego;Até 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla rel. trabalho/emprego;Menos de 16 anos;..
2022;(CP) Contra o património;Contra o património em geral;Burla rel. trabalho/emprego;16 a 24 anos;5
2022;(CP) Contra o património;Contra o património em geral;Burla rel. trabalho/emprego;25 e mais anos;32
2022;(CP) Contra o património;Contra o património em geral;Outras burlas;Até 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Outras burlas;Menos de 16 anos;3
2022;(CP) Contra o património;Contra o património em geral;Outras burlas;16 a 24 anos;307
2022;(CP) Contra o património;Contra o património em geral;Outras burlas;25 e mais anos;2465
2022;(CP) Contra o património;Contra o património em geral;Extorsão;Até 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Extorsão;Menos de 16 anos;9
2022;(CP) Contra o património;Contra o património em geral;Extorsão;16 a 24 anos;20
2022;(CP) Contra o património;Contra o património em geral;Extorsão;25 e mais anos;159
2022;(CP) Contra o património;Contra o património em geral;Abuso cartão garantia/crédito;Até 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Abuso cartão garantia/crédito;Menos de 16 anos;..
2022;(CP) Contra o património;Contra o património em geral;Abuso cartão garantia/crédito;16 a 24 anos;45
2022;(CP) Contra o património;Contra o património em geral;Abuso cartão garantia/crédito;25 e mais anos;122
2022;(CP) Contra o património;Contra o património em geral;Outros contra património em geral;Até 24 anos;..
2022;(CP) Contra o património;Contra o património em geral;Outros contra património em geral;Menos de 16 anos;4
2022;(CP) Contra o património;Contra o património em geral;Outros contra património em geral;16 a 24 anos;11
2022;(CP) Contra o património;Contra o património em geral;Outros contra património em geral;25 e mais anos;66
2022;(CP) Contra o património;Contra direitos patrimoniais;Insolvência dolosa/negligente;Até 24 anos;..
2022;(CP) Contra o património;Contra direitos patrimoniais;Insolvência dolosa/negligente;Menos de 16 anos;..
2022;(CP) Contra o património;Contra direitos patrimoniais;Insolvência dolosa/negligente;16 a 24 anos;..
2022;(CP) Contra o património;Contra direitos patrimoniais;Insolvência dolosa/negligente;25 e mais anos;..
2022;(CP) Contra o património;Contra direitos patrimoniais;Recetação e auxílio material;Até 24 anos;..
2022;(CP) Contra o património;Contra direitos patrimoniais;Recetação e auxílio material;Menos de 16 anos;..
2022;(CP) Contra o património;Contra direitos patrimoniais;Recetação e auxílio material;16 a 24 anos;3
2022;(CP) Contra o património;Contra direitos patrimoniais;Recetação e auxílio material;25 e mais anos;43
2022;(CP) Contra o património;Contra direitos patrimoniais;Outros contra dtos. patrimoniais;Até 24 anos;..
2022;(CP) Contra o património;Contra direitos patrimoniais;Outros contra dtos. patrimoniais;Menos de 16 anos;..
2022;(CP) Contra o património;Contra direitos patrimoniais;Outros contra dtos. patrimoniais;16 a 24 anos;..
2022;(CP) Contra o património;Contra direitos patrimoniais;Outros contra dtos. patrimoniais;25 e mais anos;7
2022;(CP) Contra o património;Outros contra o património;Outros contra o património;Até 24 anos;..
2022;(CP) Contra o património;Outros contra o património;Outros contra o património;Menos de 16 anos;8
2022;(CP) Contra o património;Outros contra o património;Outros contra o património;16 a 24 anos;14
2022;(CP) Contra o património;Outros contra o património;Outros contra o património;25 e mais anos;128
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Discriminação racial/religiosa;Até 24 anos;..
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Discriminação racial/religiosa;Menos de 16 anos;..
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Discriminação racial/religiosa;16 a 24 anos;12
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Discriminação racial/religiosa;25 e mais anos;144
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Tortura/tratamentos cruéis/degradantes/desumanos;Até 24 anos;..
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Tortura/tratamentos cruéis/degradantes/desumanos;Menos de 16 anos;..
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Tortura/tratamentos cruéis/degradantes/desumanos;16 a 24 anos;..
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Tortura/tratamentos cruéis/degradantes/desumanos;25 e mais anos;..
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Outros contra ident. cultural e integridade pessoal;Até 24 anos;..
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Outros contra ident. cultural e integridade pessoal;Menos de 16 anos;..
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Outros contra ident. cultural e integridade pessoal;16 a 24 anos;..
2022;(CP) Contra ident. cultural/integridade pessoal;Contra ident. cultural/integridade pessoal;Outros contra ident. cultural e integridade pessoal;25 e mais anos;4
2022;(CP) Contra vida em sociedade;Contra a família;Viol. obrigação de alimentos;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Contra a família;Viol. obrigação de alimentos;Menos de 16 anos;..
2022;(CP) Contra vida em sociedade;Contra a família;Viol. obrigação de alimentos;16 a 24 anos;..
2022;(CP) Contra vida em sociedade;Contra a família;Viol. obrigação de alimentos;25 e mais anos;73
2022;(CP) Contra vida em sociedade;Contra a família;Subtração de menores;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Contra a família;Subtração de menores;Menos de 16 anos;..
2022;(CP) Contra vida em sociedade;Contra a família;Subtração de menores;16 a 24 anos;27
2022;(CP) Contra vida em sociedade;Contra a família;Subtração de menores;25 e mais anos;263
2022;(CP) Contra vida em sociedade;Contra a família;Outros crimes contra a família;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Contra a família;Outros crimes contra a família;Menos de 16 anos;..
2022;(CP) Contra vida em sociedade;Contra a família;Outros crimes contra a família;16 a 24 anos;..
2022;(CP) Contra vida em sociedade;Contra a família;Outros crimes contra a família;25 e mais anos;23
2022;(CP) Contra vida em sociedade;Falsificação;Contrafação/falsificação/passagem moeda falsa;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Falsificação;Contrafação/falsificação/passagem moeda falsa;Menos de 16 anos;3
2022;(CP) Contra vida em sociedade;Falsificação;Contrafação/falsificação/passagem moeda falsa;16 a 24 anos;66
2022;(CP) Contra vida em sociedade;Falsificação;Contrafação/falsificação/passagem moeda falsa;25 e mais anos;608
2022;(CP) Contra vida em sociedade;Falsificação;Contrafação/falsificação títulos crédito/outros;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Falsificação;Contrafação/falsificação títulos crédito/outros;Menos de 16 anos;..
2022;(CP) Contra vida em sociedade;Falsificação;Contrafação/falsificação títulos crédito/outros;16 a 24 anos;..
2022;(CP) Contra vida em sociedade;Falsificação;Contrafação/falsificação títulos crédito/outros;25 e mais anos;9
2022;(CP) Contra vida em sociedade;Falsificação;Falsificação docs/cunhos/marcas/chancelas/pesos/medidas;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Falsificação;Falsificação docs/cunhos/marcas/chancelas/pesos/medidas;Menos de 16 anos;..
2022;(CP) Contra vida em sociedade;Falsificação;Falsificação docs/cunhos/marcas/chancelas/pesos/medidas;16 a 24 anos;165
2022;(CP) Contra vida em sociedade;Falsificação;Falsificação docs/cunhos/marcas/chancelas/pesos/medidas;25 e mais anos;1248
2022;(CP) Contra vida em sociedade;Falsificação;Outros de falsificação;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Falsificação;Outros de falsificação;Menos de 16 anos;10
2022;(CP) Contra vida em sociedade;Falsificação;Outros de falsificação;16 a 24 anos;35
2022;(CP) Contra vida em sociedade;Falsificação;Outros de falsificação;25 e mais anos;317
2022;(CP) Contra vida em sociedade;Perigo comum;Incêndio edifício/construção/transporte;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Incêndio edifício/construção/transporte;Menos de 16 anos;17
2022;(CP) Contra vida em sociedade;Perigo comum;Incêndio edifício/construção/transporte;16 a 24 anos;42
2022;(CP) Contra vida em sociedade;Perigo comum;Incêndio edifício/construção/transporte;25 e mais anos;219
2022;(CP) Contra vida em sociedade;Perigo comum;Incêndio floresta/mata/arvoredo/seara;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Incêndio floresta/mata/arvoredo/seara;Menos de 16 anos;28
2022;(CP) Contra vida em sociedade;Perigo comum;Incêndio floresta/mata/arvoredo/seara;16 a 24 anos;51
2022;(CP) Contra vida em sociedade;Perigo comum;Incêndio floresta/mata/arvoredo/seara;25 e mais anos;856
2022;(CP) Contra vida em sociedade;Perigo comum;Dano contra a natureza;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Dano contra a natureza;Menos de 16 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Dano contra a natureza;16 a 24 anos;3
2022;(CP) Contra vida em sociedade;Perigo comum;Dano contra a natureza;25 e mais anos;84
2022;(CP) Contra vida em sociedade;Perigo comum;Poluição;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Poluição;Menos de 16 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Poluição;16 a 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Poluição;25 e mais anos;10
2022;(CP) Contra vida em sociedade;Perigo comum;Corrupção substâncias alimentares/medicinais;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Corrupção substâncias alimentares/medicinais;Menos de 16 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Corrupção substâncias alimentares/medicinais;16 a 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Corrupção substâncias alimentares/medicinais;25 e mais anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Perigo relativo a animais;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Perigo relativo a animais;Menos de 16 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Perigo relativo a animais;16 a 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Perigo relativo a animais;25 e mais anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Detenção/tráfico armas proibidas;Até 24 anos;..
2022;(CP) Contra vida em sociedade;Perigo comum;Detenção/tráfico armas proibidas;Menos de 16 anos;88
2022;(CP) Contra vida em sociedade;Perigo comum;Detenção/tráfico armas proibidas;16 a 24 anos;368
2022;(CP) Contra vida em sociedade;Perigo comum;Detenção/tráfico armas proibidas;25 e mais anos;986
2022;(CP) Contra vida em sociedade;Perigo comum;Outros de perigo comum;Até 24 anos;..
